"checks_date","production_report","product_name","processor_name","file_type_output",satellite,timeliness,"sensing_start","sensing_stop","creation_date","check_missing_input_start","check_missing_input_stop","check_missing_input_result","check_missing_input_outcome","check_missing_input_description","check_missing_input_with_margin_start","check_missing_input_with_margin_stop","check_missing_input_with_margin_result","check_missing_input_with_margin_outcome","check_missing_input_with_margin_description","check_unexpected_fragmentation_start","check_unexpected_fragmentation_stop","check_unexpected_fragmentation_result","check_unexpected_fragmentation_outcome","check_unexpected_fragmentation_description","check_detection_duplicated_products_start","check_detection_duplicated_products_stop","check_detection_duplicated_products_result","check_detection_duplicated_products_outcome","check_detection_duplicated_products_description","check_adf_expected_ranking_start","check_adf_expected_ranking_stop","check_adf_expected_ranking_result","check_adf_expected_ranking_outcome","check_adf_expected_ranking_description","check_degradation_flag_adf_start","check_degradation_flag_adf_stop","check_degradation_flag_adf_result","check_degradation_flag_adf_outcome","check_degradation_flag_adf_description","check_degradation_flag_navatt_start","check_degradation_flag_navatt_stop","check_degradation_flag_navatt_result","check_degradation_flag_navatt_outcome","check_degradation_flag_navatt_description","check_missing_ephemeris_start","check_missing_ephemeris_stop","check_missing_ephemeris_result","check_missing_ephemeris_outcome","check_missing_ephemeris_description","check_product_size_start","check_product_size_stop","check_product_size_result","check_product_size_outcome","check_product_size_description","check_gaps_detection_start","check_gaps_detection_stop","check_gaps_detection_result","check_gaps_detection_outcome","check_gaps_detection_description","check_product_package_format_start","check_product_package_format_stop","check_product_package_format_result","check_product_package_format_outcome","check_product_package_format_description","check_instrument_anomaly_detection_start","check_instrument_anomaly_detection_stop","check_instrument_anomaly_detection_result","check_instrument_anomaly_detection_outcome","check_instrument_anomaly_detection_description"
"2022-01-21 @ 13:21:29.469 CET","S3B_REP_PR_LN2_O_PM2_620913101_20211004T141823197","S3B_SL_2_LST____20211003T043525_20211003T043825_20211004T141426_0179_057_318_3780_LN2_O_NT_004.SEN3","PUG_SL_2_LST","SL_2_LST___",S3B,NTC,"2021-10-03 @ 06:35:24.633 CEST","2021-10-03 @ 06:38:24.633 CEST","2021-10-04 @ 16:14:26.000 CEST","2022-01-21 @ 13:22:09.624 CET","2022-01-21 @ 13:22:09.677 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:09.690 CET","2022-01-21 @ 13:22:09.736 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:09.763 CET","2022-01-21 @ 13:22:09.803 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:09.822 CET","2022-01-21 @ 13:22:09.854 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:09.874 CET","2022-01-21 @ 13:22:09.952 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:09.974 CET","2022-01-21 @ 13:22:10.026 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:10.049 CET","2022-01-21 @ 13:22:10.087 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:10.102 CET","2022-01-21 @ 13:22:10.158 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:10.190 CET","2022-01-21 @ 13:22:10.264 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:10.293 CET","2022-01-21 @ 13:22:10.385 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:10.404 CET","2022-01-21 @ 13:22:10.503 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:10.527 CET","2022-01-21 @ 13:22:10.629 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:21:29.436 CET","S3B_REP_PR_LN2_O_PM2_620913101_20211004T141823197","S3B_SL_2_LST____20211003T043225_20211003T043525_20211004T141420_0179_057_318_3600_LN2_O_NT_004.SEN3","PUG_SL_2_LST","SL_2_LST___",S3B,NTC,"2021-10-03 @ 06:32:24.633 CEST","2021-10-03 @ 06:35:24.633 CEST","2021-10-04 @ 16:14:20.000 CEST","2022-01-21 @ 13:22:08.149 CET","2022-01-21 @ 13:22:08.243 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:08.286 CET","2022-01-21 @ 13:22:08.377 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:08.417 CET","2022-01-21 @ 13:22:08.494 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:08.556 CET","2022-01-21 @ 13:22:08.640 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:08.674 CET","2022-01-21 @ 13:22:08.793 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:08.826 CET","2022-01-21 @ 13:22:08.900 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:09.088 CET","2022-01-21 @ 13:22:09.153 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:09.171 CET","2022-01-21 @ 13:22:09.208 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:09.227 CET","2022-01-21 @ 13:22:09.285 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:09.305 CET","2022-01-21 @ 13:22:09.356 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:09.392 CET","2022-01-21 @ 13:22:09.457 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:09.509 CET","2022-01-21 @ 13:22:09.563 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:21:29.406 CET","S3B_REP_PR_LN2_O_PM2_620913101_20211004T141823197","S3B_SL_2_LST____20211003T042925_20211003T043225_20211004T141414_0179_057_318_3420_LN2_O_NT_004.SEN3","PUG_SL_2_LST","SL_2_LST___",S3B,NTC,"2021-10-03 @ 06:29:24.633 CEST","2021-10-03 @ 06:32:24.633 CEST","2021-10-04 @ 16:14:14.000 CEST","2022-01-21 @ 13:22:06.814 CET","2022-01-21 @ 13:22:06.871 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:06.896 CET","2022-01-21 @ 13:22:07.020 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:07.045 CET","2022-01-21 @ 13:22:07.090 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:07.110 CET","2022-01-21 @ 13:22:07.194 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:07.227 CET","2022-01-21 @ 13:22:07.359 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:07.380 CET","2022-01-21 @ 13:22:07.447 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:07.478 CET","2022-01-21 @ 13:22:07.542 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:07.566 CET","2022-01-21 @ 13:22:07.617 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:07.640 CET","2022-01-21 @ 13:22:07.690 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:07.707 CET","2022-01-21 @ 13:22:07.826 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:07.878 CET","2022-01-21 @ 13:22:07.941 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:07.970 CET","2022-01-21 @ 13:22:08.062 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:21:29.370 CET","S3B_REP_PR_LN2_O_PM2_620913101_20211004T141823197","S3B_SL_2_LST____20211003T042625_20211003T042925_20211004T141407_0179_057_318_3240_LN2_O_NT_004.SEN3","PUG_SL_2_LST","SL_2_LST___",S3B,NTC,"2021-10-03 @ 06:26:24.633 CEST","2021-10-03 @ 06:29:24.633 CEST","2021-10-04 @ 16:14:07.000 CEST","2022-01-21 @ 13:22:05.545 CET","2022-01-21 @ 13:22:05.628 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:05.671 CET","2022-01-21 @ 13:22:05.750 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:05.791 CET","2022-01-21 @ 13:22:05.835 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:05.848 CET","2022-01-21 @ 13:22:05.892 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:05.917 CET","2022-01-21 @ 13:22:06.039 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:06.062 CET","2022-01-21 @ 13:22:06.119 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:06.158 CET","2022-01-21 @ 13:22:06.226 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:06.266 CET","2022-01-21 @ 13:22:06.326 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:06.366 CET","2022-01-21 @ 13:22:06.490 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:06.524 CET","2022-01-21 @ 13:22:06.586 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:06.632 CET","2022-01-21 @ 13:22:06.695 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:22:06.716 CET","2022-01-21 @ 13:22:06.766 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:21:29.338 CET","S3B_REP_PR_LN2_O_PM2_620913101_20211004T141823197","S3B_SL_2_LST____20211003T042325_20211003T042625_20211004T141401_0180_057_318_3060_LN2_O_NT_004.SEN3","PUG_SL_2_LST","SL_2_LST___",S3B,NTC,"2021-10-03 @ 06:23:24.633 CEST","2021-10-03 @ 06:26:24.633 CEST","2021-10-04 @ 16:14:01.000 CEST","2022-01-21 @ 13:21:58.222 CET","2022-01-21 @ 13:21:58.261 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:58.277 CET","2022-01-21 @ 13:21:58.316 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:58.327 CET","2022-01-21 @ 13:21:58.354 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:58.366 CET","2022-01-21 @ 13:21:58.392 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:58.409 CET","2022-01-21 @ 13:21:58.483 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:58.495 CET","2022-01-21 @ 13:22:00.560 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","Missing degradation flag","2022-01-21 @ 13:22:00.585 CET","2022-01-21 @ 13:22:00.655 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:00.676 CET","2022-01-21 @ 13:22:00.715 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:22:00.751 CET","2022-01-21 @ 13:22:02.422 CET",2,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/Warning.png","CRITICAL: The product size detected is not within the interval [60000000:100000000000]","2022-01-21 @ 13:22:02.447 CET","2022-01-21 @ 13:22:04.233 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","-","2022-01-21 @ 13:22:04.272 CET","2022-01-21 @ 13:22:05.380 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","-","2022-01-21 @ 13:22:05.408 CET","2022-01-21 @ 13:22:05.465 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:21:29.302 CET","S3B_REP_PR_LN2_O_PM2_620913101_20211004T141823197","S3B_SL_2_LST____20211003T042025_20211003T042325_20211004T141356_0179_057_318_2880_LN2_O_NT_004.SEN3","PUG_SL_2_LST","SL_2_LST___",S3B,NTC,"2021-10-03 @ 06:20:24.633 CEST","2021-10-03 @ 06:23:24.633 CEST","2021-10-04 @ 16:13:56.000 CEST","2022-01-21 @ 13:21:57.276 CET","2022-01-21 @ 13:21:57.326 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:57.357 CET","2022-01-21 @ 13:21:57.399 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:57.428 CET","2022-01-21 @ 13:21:57.479 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:57.509 CET","2022-01-21 @ 13:21:57.568 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:57.598 CET","2022-01-21 @ 13:21:57.672 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:57.689 CET","2022-01-21 @ 13:21:57.720 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:57.736 CET","2022-01-21 @ 13:21:57.819 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:57.838 CET","2022-01-21 @ 13:21:57.889 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:57.912 CET","2022-01-21 @ 13:21:57.984 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:58.006 CET","2022-01-21 @ 13:21:58.047 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:58.071 CET","2022-01-21 @ 13:21:58.126 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:58.156 CET","2022-01-21 @ 13:21:58.186 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:21:29.267 CET","S3B_REP_PR_LN2_O_PM2_620913101_20211004T141823197","S3B_SL_2_LST____20211003T041725_20211003T042025_20211004T141350_0179_057_318_2700_LN2_O_NT_004.SEN3","PUG_SL_2_LST","SL_2_LST___",S3B,NTC,"2021-10-03 @ 06:17:24.633 CEST","2021-10-03 @ 06:20:24.633 CEST","2021-10-04 @ 16:13:50.000 CEST","2022-01-21 @ 13:21:56.213 CET","2022-01-21 @ 13:21:56.268 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:56.295 CET","2022-01-21 @ 13:21:56.354 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:56.380 CET","2022-01-21 @ 13:21:56.436 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:56.456 CET","2022-01-21 @ 13:21:56.540 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:56.571 CET","2022-01-21 @ 13:21:56.676 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:56.718 CET","2022-01-21 @ 13:21:56.790 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:56.821 CET","2022-01-21 @ 13:21:56.889 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:56.911 CET","2022-01-21 @ 13:21:56.975 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:57.004 CET","2022-01-21 @ 13:21:57.050 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:57.065 CET","2022-01-21 @ 13:21:57.102 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:57.122 CET","2022-01-21 @ 13:21:57.165 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:57.184 CET","2022-01-21 @ 13:21:57.242 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:21:29.235 CET","S3B_REP_PR_LN2_O_PM2_620913101_20211004T141823197","S3B_SL_2_LST____20211003T041425_20211003T041725_20211004T141345_0179_057_318_2520_LN2_O_NT_004.SEN3","PUG_SL_2_LST","SL_2_LST___",S3B,NTC,"2021-10-03 @ 06:14:24.633 CEST","2021-10-03 @ 06:17:24.633 CEST","2021-10-04 @ 16:13:45.000 CEST","2022-01-21 @ 13:21:54.640 CET","2022-01-21 @ 13:21:54.734 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:54.774 CET","2022-01-21 @ 13:21:54.825 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:54.845 CET","2022-01-21 @ 13:21:54.880 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:54.901 CET","2022-01-21 @ 13:21:54.961 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:54.987 CET","2022-01-21 @ 13:21:55.133 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:55.164 CET","2022-01-21 @ 13:21:55.243 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:55.273 CET","2022-01-21 @ 13:21:55.363 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:55.396 CET","2022-01-21 @ 13:21:55.453 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:55.592 CET","2022-01-21 @ 13:21:55.692 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:55.754 CET","2022-01-21 @ 13:21:55.868 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:55.910 CET","2022-01-21 @ 13:21:56.035 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:56.067 CET","2022-01-21 @ 13:21:56.154 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:21:29.199 CET","S3B_REP_PR_LN2_O_PM2_620913101_20211004T141823197","S3B_SL_2_LST____20211003T041125_20211003T041425_20211004T141339_0179_057_318_2340_LN2_O_NT_004.SEN3","PUG_SL_2_LST","SL_2_LST___",S3B,NTC,"2021-10-03 @ 06:11:24.633 CEST","2021-10-03 @ 06:14:24.633 CEST","2021-10-04 @ 16:13:39.000 CEST","2022-01-21 @ 13:21:53.330 CET","2022-01-21 @ 13:21:53.403 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:53.450 CET","2022-01-21 @ 13:21:53.572 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:53.618 CET","2022-01-21 @ 13:21:53.708 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:53.733 CET","2022-01-21 @ 13:21:53.779 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:53.799 CET","2022-01-21 @ 13:21:53.920 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:53.947 CET","2022-01-21 @ 13:21:53.994 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:54.013 CET","2022-01-21 @ 13:21:54.065 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:54.082 CET","2022-01-21 @ 13:21:54.158 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:54.179 CET","2022-01-21 @ 13:21:54.238 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:54.284 CET","2022-01-21 @ 13:21:54.358 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:54.406 CET","2022-01-21 @ 13:21:54.462 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:54.480 CET","2022-01-21 @ 13:21:54.562 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:21:29.163 CET","S3B_REP_PR_LN2_O_PM2_620913101_20211004T141823197","S3B_SL_2_LST____20211003T040825_20211003T041125_20211004T141334_0179_057_318_2160_LN2_O_NT_004.SEN3","PUG_SL_2_LST","SL_2_LST___",S3B,NTC,"2021-10-03 @ 06:08:24.633 CEST","2021-10-03 @ 06:11:24.633 CEST","2021-10-04 @ 16:13:34.000 CEST","2022-01-21 @ 13:21:51.561 CET","2022-01-21 @ 13:21:51.671 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:51.685 CET","2022-01-21 @ 13:21:51.792 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:51.914 CET","2022-01-21 @ 13:21:51.980 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:52.053 CET","2022-01-21 @ 13:21:52.109 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:52.173 CET","2022-01-21 @ 13:21:52.346 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:52.445 CET","2022-01-21 @ 13:21:52.499 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:52.525 CET","2022-01-21 @ 13:21:52.604 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:52.654 CET","2022-01-21 @ 13:21:52.767 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:21:52.793 CET","2022-01-21 @ 13:21:52.897 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:52.920 CET","2022-01-21 @ 13:21:53.053 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:53.073 CET","2022-01-21 @ 13:21:53.161 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:21:53.184 CET","2022-01-21 @ 13:21:53.247 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
